text,label,app,app_name,rating
doesn't work on my s <number> radar clouds don't move.,0,com.aws.android,AccuWeather,1
i cant change my display picture,0,com.bbm,BBM,1
why did this happen,0,com.bitstrips.imoji,Bitmoji,1
don't download this <url> is an fully bad app,0,com.adobe.lrmobile,Adobe Lightroom,1
"i like the sticker options it has especially how customizable everything is, although it can burn battery. but it's a great option for making texting and messaging fun for services that do not offer fun stickers. for example one can grow board with regular text and emojis but with bitmoji you can now customize and have multitudes of options. although i wish the clothing selection for the avatars was more diverse and customizable it's still pretty nice to use",2,com.bitstrips.imoji,Bitmoji,4
"since installing this app i have been getting full screen adds, for refrigerators, when i open my phone. i have to dismiss the add before i can use my phone. i'm not <number> % sure it's slack, but i only installed one app last week, and that's when this started. i will uninstall now and see if it changes.",0,com.Slack,Slack,1
can't apply for instagram. please updated,1,com.bitstrips.imoji,Bitmoji,3
it's saying it's not up to date so i can't view my file. -htc evo,1,com.adobe.reader,Adobe Acrobat Reader,3
ok till it goes wrong,1,com.booking,Booking.com,3
it took forever to download,1,cc.forestapp,Forest,3
wonderful app and we can book rooms all over the world.,2,com.booking,Booking.com,4
"uninstalled it. <number> mb of internal memory used up - even when i installed it on my sd card!! unjustifiable, especially when i have a built in pdf viewer.",0,com.adobe.reader,Adobe Acrobat Reader,1
"this app adds laughter and excitement to texting. it helps put a smile on faces due to the fun and silliness of the avatars. i do hope they can add a few things, such as a dog/cat for those of us who are always with our pets like an extra arm.",2,com.bitstrips.imoji,Bitmoji,4
worked for a month only,0,com.adobe.lrmobile,Adobe Lightroom,1
works well <number> % of the time. i did have to remove and reinstall once because it kept crashing as soon as i opened it. but no issues since then.,2,com.aws.android,AccuWeather,4
good app but too much old or repeated news updated on daily basis,2,com.UCMobile.intl,UC Browser,4
this app is very good i liked this app,2,com.UCMobile.intl,UC Browser,4
cool but it's just a pic,1,com.bitstrips.imoji,Bitmoji,3
won't open an ipay pdf online.,0,com.adobe.reader,Adobe Acrobat Reader,1
"silly app , it would let me open google while it will kill the plant if i open calculator or dictionary",0,cc.forestapp,Forest,1
it stops working frequently,1,com.booking,Booking.com,3
can't save photos,2,com.adobe.lrmobile,Adobe Lightroom,4
put in option to turn off shop area,1,com.bbm,BBM,3
adjusted the app for no screen icon,0,com.bitstrips.imoji,Bitmoji,1
"reviews are all out dated. some hotels showing ""new"" reviews i know for a fact are closed. the worst part was an almost constant ad for downloading a travel guide i had never heard of before but i am not taking travel advise from this app let alone advise on what next to download",0,com.booking,Booking.com,1
it's hard to follow sometimes,1,com.Slack,Slack,3
so many spam channel,0,com.bbm,BBM,1
i thought you could use downloaded <url> if you want that then don't download the app,1,com.adobe.lrmobile,Adobe Lightroom,3
a star reserved for the check out experience from hotel,2,com.booking,Booking.com,4
keeps running in the background,0,com.booking,Booking.com,1
i can't use it! i paid for it!,0,cc.forestapp,Forest,1
would be nice if it matched material theme,1,cc.forestapp,Forest,3
new layout v <number>,2,com.Slack,Slack,4
my weatherbug now tells me im <number> towns away. reported <url> they told me i was dumb basically.,0,com.aws.android,AccuWeather,1
"i like this editing app but,",1,com.adobe.lrmobile,Adobe Lightroom,3
the weather people are always wrong they suck,0,com.aws.android,AccuWeather,1
please allow adobe distiller printer for soft printing,1,com.adobe.reader,Adobe Acrobat Reader,3
can't even verify my <url> start. back to snapseed.,0,com.adobe.lrmobile,Adobe Lightroom,1
"will not link to my facebook accouny, keeps getting error message.",0,com.bitstrips.imoji,Bitmoji,1
it good and first,1,com.UCMobile.intl,UC Browser,3
sucked into installing it with spam,0,com.booking,Booking.com,1
good application. but needs some improvement,2,com.adobe.reader,Adobe Acrobat Reader,4
won't leave the sign up page!! even if u got a bitstrips acc!!,0,com.bitstrips.imoji,Bitmoji,1
can't import my booking? what's the point of getting this app? anyone?,0,com.booking,Booking.com,1
its great but needs more body sizes,2,com.bitstrips.imoji,Bitmoji,4
not what i'd expect from the creators,1,com.adobe.reader,Adobe Acrobat Reader,3
good but secret deals crashes,1,com.booking,Booking.com,3
"unable to change alert sound. not in options. unable to enable alerts per channel, on all or keywords and direct. closer to a beta than an app.",0,com.Slack,Slack,1
best team work app,2,com.Slack,Slack,4
why is the iphone app so much better!,0,com.adobe.lrmobile,Adobe Lightroom,1
"it lost all my progress! i had the cat tree, octopus, etc",0,cc.forestapp,Forest,1
good app to set up chat rooms with friends.,2,com.Slack,Slack,4
great but needs presets access,1,com.adobe.lrmobile,Adobe Lightroom,3
i cant see internet mini clips or movies,0,com.adobe.reader,Adobe Acrobat Reader,1
it's a good weather app,1,com.aws.android,AccuWeather,3
would of gave it <number> stars if i could. i just figured out that this app was using <number> % of my battery life and i never even use the app. sucks really bad.,0,com.adobe.reader,Adobe Acrobat Reader,1
cannot get rid of floating head in my messages and it's driving me mad. i've had to uninstall the app to get rid of it &gt;:-/,0,com.bitstrips.imoji,Bitmoji,1
i look at weather bug everyday to prepare for the day. i enjoy looking at the graphics too.,2,com.aws.android,AccuWeather,4
extremely slow after installing,0,com.UCMobile.intl,UC Browser,1
bothering me for a rating,1,com.bbm,BBM,3
love the ability to sync with the pc over the cloud and make quick modification to pictures.,2,com.adobe.lrmobile,Adobe Lightroom,4
just following the hype,1,com.Slack,Slack,3
please enable apps <number> sd immediately. <signature>,0,com.adobe.reader,Adobe Acrobat Reader,1
slight delays at times.,2,com.bbm,BBM,4
radar animation stopped working. fix it please.,0,com.aws.android,AccuWeather,1
"really good application, very easy to use",2,com.adobe.reader,Adobe Acrobat Reader,4
addicted to my phone,2,cc.forestapp,Forest,4
cant edit my avatar and cant log in!!,0,com.bitstrips.imoji,Bitmoji,1
this app very nice & use very easy,1,com.UCMobile.intl,UC Browser,3
radar is less than accurate,1,com.aws.android,AccuWeather,3
easy to use and provides need <url>,2,com.booking,Booking.com,4
"the ui need to be easier. however, the server weather updates have saved my hide.",1,com.aws.android,AccuWeather,3
can't open the app,0,cc.forestapp,Forest,1
this app is nice for safe <url>,1,com.UCMobile.intl,UC Browser,3
it would be better if the icon was down in the tool bar with all the other emoji. the floating head doesn't always appear and most of the time it disappears before you can click it.,1,com.bitstrips.imoji,Bitmoji,3
it just stopped working for no reason!?!,0,com.bitstrips.imoji,Bitmoji,1
pretty good for a start.,1,com.adobe.lrmobile,Adobe Lightroom,3
this is good app and i like it,1,cc.forestapp,Forest,3
i love the idea but can we get a weekly forest too?? that would be quite motivating!,1,cc.forestapp,Forest,3
what happened to status bar,1,com.aws.android,AccuWeather,3
"i would give it a <number> / <number> rating, but on my phone, which is a samsung galaxy s <number> i am able to go to other tabs like twitter, tumblr, and facebook without my tree dying , which kind of defies the purpose. i have no problems when i use my ipod but i do when i use my galaxy.",1,cc.forestapp,Forest,3
it wont install i have tried everything,0,com.bitstrips.imoji,Bitmoji,1
premium should be started in which no ads feature should be there,2,com.UCMobile.intl,UC Browser,4
not giving true information about the hotels,0,com.booking,Booking.com,1
where's the calling feature?,2,com.bbm,BBM,4
works well without any issues,2,com.adobe.reader,Adobe Acrobat Reader,4
its missing the option to personalize your daily forest,2,cc.forestapp,Forest,4
crashed my phone twice in a row doing nothing more then trying to read a <url>,0,com.adobe.reader,Adobe Acrobat Reader,1
when i download anything in uc after some time downloading file stopped i think worse app,1,com.UCMobile.intl,UC Browser,3
it show me more variety of property,2,com.booking,Booking.com,4
very useful once you figure it out and it is also universal.,2,com.adobe.reader,Adobe Acrobat Reader,4
more than just love it,2,com.bbm,BBM,4
can you fix the quality of display picture,2,com.bbm,BBM,4
"i tried it for batch processing raws. doesn't see the sd card that i insert otg on the phone. doesn't seem there is way to sync settings. better than nothing, though.",1,com.adobe.lrmobile,Adobe Lightroom,3
fantastic app. competitive rates. ease of booking and managing.,2,com.booking,Booking.com,4
what's the function of bbm chanel? it's annoying when so much advertisement in my recent update,1,com.bbm,BBM,3
it sucks can't erase anything it downloads . whatever you download using it your stuck with it!,0,com.adobe.reader,Adobe Acrobat Reader,1
this is good app for downloading everything but to get a link of anything it is difficult,1,com.UCMobile.intl,UC Browser,3
"heavy ui, late delivery, overall not that worst",1,com.bbm,BBM,3
"very reliable weather forecast. would like to see a better, easier weather map setup for present and future weather. then it would be excellent.",2,com.aws.android,AccuWeather,4
the timer is cancelled immediately when i unlock the screen to see the time.,0,cc.forestapp,Forest,1
love the app but hate it crashing,1,com.bitstrips.imoji,Bitmoji,3
it's more irritating.,0,cc.forestapp,Forest,1
can be alittle slow but very easy to use,1,com.booking,Booking.com,3
garbage. worthless app. i hope someone comes up with one better and more organized for people use. makes no sense. cant navigate. not worth the headache.,0,com.Slack,Slack,1
